Postal Code,Place Name,State,County,City,Latitude,Longitude
16940,Yaylacik Köyü,Bursa,Mudanya,Köyler,39.8742,26.7439
16950,Yali Mah.,Bursa,Mudanya,Güzelyali,39.7387,32.9236
16960,Kumyaka Köyü,Bursa,Mudanya,Köyler,39.7387,32.9236
16970,Çamlik Köyü,Bursa,Mudanya,Zeytinba?i,40.7,40.6667
16500,Sabribey Mah.,Bursa,Mustafakemalpa?a,Mustafakemalpa?a,39.9174,28.9158
16503,Bahçelievler Mah.,Bursa,Mustafakemalpa?a,Ye?ilova,39.9022,30.4577
16504,Onaç Köyü,Bursa,Mustafakemalpa?a,Sö?ütalan,39.8667,34.0556
16507,Cumhuriyet Mah.,Bursa,Mustafakemalpa?a,Çeltikçi,39.9022,30.4577
16510,Döllük Köyü,Bursa,Mustafakemalpa?a,Çaltilibölük,39.9417,31.7583
16513,Eskikizilelma Köyü,Bursa,Mustafakemalpa?a,Sö?ütalan,39.9389,32.1056
16515,Orta Mh,Bursa,Mustafakemalpa?a,Yalinta?,39.9333,32.8
16516,Kabulbaba Köyü,Bursa,Mustafakemalpa?a,Sö?ütalan,39.9389,32.1056
16520,Yenice Köyü,Bursa,Mustafakemalpa?a,Devecikona?i,40.25,28.1333
16540,Ovaazatli Köyü,Bursa,Mustafakemalpa?a,Köyler,39.9235,30.8349
16550,Atalar Mah.,Bursa,Mustafakemalpa?a,Tatkavakli,40.6295,30.6428
16560,Orta Mah.,Bursa,Mustafakemalpa?a,Tepecik,40.6295,30.6428
16980,?smetpa?a Mahallesi,Bursa,Orhaneli,Orhaneli,39.0906,35.0674
16983,Osmaniye Köyü,Bursa,Orhaneli,Köyler,40.2333,35.85
16985,Gümü?pinar Köyü,Bursa,Orhaneli,Köyler,37.45,37.9333
16986,Dündarköy Köyü,Bursa,Orhaneli,Köyler,38.7007,34.5742
16987,Mahaller Köyü,Bursa,Orhaneli,Köyler,41.3167,35.7167
