Postal Code,Place Name,State,State Abbreviation,City,Latitude,Longitude
6983,La Rocheen-Ardenne,Wallonie,WAL,Luxembourg,50.225,5.5125
6984,La Rocheen-Ardenne Hives,Wallonie,WAL,Luxembourg,50.225,5.5125
6986,La Rocheen-Ardenne Halleux,Wallonie,WAL,Luxembourg,50.225,5.5125
6987,Rendeux,Wallonie,WAL,Luxembourg,50.2333,5.5
6990,Hotton Fronville,Wallonie,WAL,Luxembourg,50.3,5.4167
6997,Erezée Mormont,Wallonie,WAL,Luxembourg,50.3167,5.5833
7000,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7010,S.H.A.P.E. Belgique,Wallonie,WAL,Hainaut Mons,50.5041,3.9754
7011,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7012,Mons Flénu,Wallonie,WAL,Hainaut,50.4541,3.9523
7020,"Mons Casteau,Maisières,Masnuy-Saint-Jean",Wallonie,WAL,Hainaut,50.4541,3.9523
7021,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7022,Mons Mesvin,Wallonie,WAL,Hainaut,50.4541,3.9523
7024,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7030,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7031,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7032,Mons Spiennes,Wallonie,WAL,Hainaut,50.4541,3.9523
7033,Mons Cuesmes,Wallonie,WAL,Hainaut,50.4541,3.9523
7034,Mons,Wallonie,WAL,Hainaut,50.4541,3.9523
7040,Quévy Quévyle-Grand,Wallonie,WAL,Hainaut,50.3696,3.9249
7041,Quévy Givry,Wallonie,WAL,Hainaut,50.3783,4.0293
7050,Jurbise Erbaut,Wallonie,WAL,Hainaut,50.5333,3.8833
7060,Soignies Horrues,Wallonie,WAL,Hainaut,50.6,4.0333
7061,Soignies Casteau,Wallonie,WAL,Hainaut,50.5479,4.0606
7062,Soignies Naast,Wallonie,WAL,Hainaut,50.5541,4.1008
7063,Soignies,Wallonie,WAL,Hainaut,50.579,4.0713
7070,Le Roeulx Thieu,Wallonie,WAL,Hainaut,50.4743,4.0926
7080,Frameries Sarsla-Bruyère,Wallonie,WAL,Hainaut,50.4046,3.8988
7090,Brainele-Comte Ronquières,Wallonie,WAL,Hainaut,50.4728,3.974
7100,La Louvière Saint-Vaast,Wallonie,WAL,Hainaut,50.45,4.15
7110,La Louvière Houdeng-Goegnies,Wallonie,WAL,Hainaut,50.4713,4.1266
7120,Estinnes Estinnesau-Val,Wallonie,WAL,Hainaut,50.3663,4.0957
7130,Binche,Wallonie,WAL,Hainaut,50.4,4.1667
7131,Binche,Wallonie,WAL,Hainaut,50.4,4.1667
7133,Binche,Wallonie,WAL,Hainaut,50.4,4.1667
7134,Binche Leval-Trahegnies,Wallonie,WAL,Hainaut,50.4167,4.2167
7140,Morlanwelz,Wallonie,WAL,Hainaut,50.45,4.2333
7141,Morlanwelz Mont-Sainte-Aldegonde,Wallonie,WAL,Hainaut,50.4333,4.2167
7160,Chapellelez-Herlaimont Godarville,Wallonie,WAL,Hainaut,50.4495,4.1765
7170,Manage Boisd'Haine,Wallonie,WAL,Hainaut,50.4833,4.2333
7180,Seneffe,Wallonie,WAL,Hainaut,50.5167,4.25
7181,Seneffe Familleureux,Wallonie,WAL,Hainaut,50.5167,4.2
7190,Ecaussinnes,Wallonie,WAL,Hainaut,50.5667,4.1833
7191,Ecaussinnes Ecaussinnes-Lalaing,Wallonie,WAL,Hainaut,50.5667,4.1833
7300,Boussu,Wallonie,WAL,Hainaut,50.4342,3.7944
7301,Boussu Hornu,Wallonie,WAL,Hainaut,50.4328,3.8274
7320,Bernissart,Wallonie,WAL,Hainaut,50.4746,3.6496
7321,Bernissart,Wallonie,WAL,Hainaut,50.4746,3.6496
7322,Bernissart Pommeroeul,Wallonie,WAL,Hainaut,50.473,3.6901
7330,Saint-Ghislain,Wallonie,WAL,Hainaut,50.4482,3.8189
7331,Saint-Ghislain Baudour,Wallonie,WAL,Hainaut,50.483,3.8332
7332,Saint-Ghislain,Wallonie,WAL,Hainaut,50.4482,3.8189
7333,Saint-Ghislain Tertre,Wallonie,WAL,Hainaut,50.4692,3.8124
7334,Saint-Ghislain Villerot,Wallonie,WAL,Hainaut,50.4863,3.7905
7340,Colfontaine Pâturages,Wallonie,WAL,Hainaut,50.4072,3.855
7350,Hensies Montroeulsur-Haine,Wallonie,WAL,Hainaut,50.4307,3.7303
7370,Dour Elouges,Wallonie,WAL,Hainaut,50.4024,3.7517
7380,Quiévrain Baisieux,Wallonie,WAL,Hainaut,50.3874,3.6955
7382,Quiévrain,Wallonie,WAL,Hainaut,50.4074,3.6835
7387,Honnelles Angreau,Wallonie,WAL,Hainaut,50.3508,3.6915
7390,Quaregnon,Wallonie,WAL,Hainaut,50.4407,3.8653
7500,Tournai Ere,Wallonie,WAL,Hainaut,50.5833,3.3667
7501,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7502,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7503,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7504,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7506,Tournai Willemeau,Wallonie,WAL,Hainaut,50.5667,3.3333
7520,Tournai Ramegnies-Chin,Wallonie,WAL,Hainaut,50.6,3.3833
7521,Tournai Chercq,Wallonie,WAL,Hainaut,50.6,3.3833
7522,Tournai Marquain,Wallonie,WAL,Hainaut,50.6,3.3833
7530,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7531,Tournai Havinnes,Wallonie,WAL,Hainaut,50.6,3.3833
7532,Tournai Beclers,Wallonie,WAL,Hainaut,50.6,3.3833
7533,Tournai Thimougies,Wallonie,WAL,Hainaut,50.6,3.3833
7534,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7536,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7538,Tournai Vezon,Wallonie,WAL,Hainaut,50.6,3.3833
7540,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7542,Tournai Mont-Saint-Aubert,Wallonie,WAL,Hainaut,50.6,3.3833
7543,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7548,Tournai,Wallonie,WAL,Hainaut,50.6,3.3833
7600,Péruwelz,Wallonie,WAL,Hainaut,50.5082,3.5937
7601,Péruwelz Roucourt,Wallonie,WAL,Hainaut,50.5288,3.5863
7602,Péruwelz,Wallonie,WAL,Hainaut,50.5082,3.5937
7603,Péruwelz,Wallonie,WAL,Hainaut,50.5082,3.5937
7604,Péruwelz,Wallonie,WAL,Hainaut,50.5082,3.5937
7608,Péruwelz,Wallonie,WAL,Hainaut,50.5082,3.5937
7610,Rumes,Wallonie,WAL,Hainaut,50.55,3.3
7611,Rumes,Wallonie,WAL,Hainaut,50.55,3.3
7618,Rumes Taintignies,Wallonie,WAL,Hainaut,50.55,3.3333
7620,Brunehaut,Wallonie,WAL,Hainaut,50.539,3.4902
7621,Brunehaut Lesdain,Wallonie,WAL,Hainaut,50.539,3.4902
7622,Brunehaut Laplaigne,Wallonie,WAL,Hainaut,50.539,3.4902
7623,Brunehaut Rongy,Wallonie,WAL,Hainaut,50.539,3.4902
7624,Brunehaut,Wallonie,WAL,Hainaut,50.539,3.4902
7640,Antoing Péronneslez-Antoing,Wallonie,WAL,Hainaut,50.5588,3.477
7641,Antoing,Wallonie,WAL,Hainaut,50.5667,3.45
7642,Antoing,Wallonie,WAL,Hainaut,50.5667,3.45
7643,Antoing,Wallonie,WAL,Hainaut,50.5667,3.45
7700,Mouscron,Wallonie,WAL,Hainaut,50.7333,3.2167
7711,Mouscron Dottignies,Wallonie,WAL,Hainaut,50.7333,3.2167
7712,Mouscron Herseaux,Wallonie,WAL,Hainaut,50.7333,3.2167
7730,Estaimpuis Evregnies,Wallonie,WAL,Hainaut,50.7167,3.2833
7740,Pecq Warcoing,Wallonie,WAL,Hainaut,50.7,3.3333
7742,Pecq Hérinneslez-Pecq,Wallonie,WAL,Hainaut,50.6833,3.3333
7743,Pecq Esquelmes,Wallonie,WAL,Hainaut,50.6667,3.3333
7750,Montdel'Enclus Russeignies,Wallonie,WAL,Hainaut,50.7005,3.2756
7760,Celles Escanaffles,Wallonie,WAL,Hainaut,50.7167,3.45
7780,Comines-Warneton,Wallonie,WAL,Hainaut,50.7594,2.96
7781,Comines-Warneton,Wallonie,WAL,Hainaut,50.7594,2.96
7782,Comines-Warneton,Wallonie,WAL,Hainaut,50.7594,2.96
7783,Comines-Warneton,Wallonie,WAL,Hainaut,50.7594,2.96
7784,Comines-Warneton Warneton,Wallonie,WAL,Hainaut,50.7594,2.96
7800,Ath Lanquesaint,Wallonie,WAL,Hainaut,50.6539,3.8043
7801,Ath Irchonwelz,Wallonie,WAL,Hainaut,50.6207,3.7508
7802,Ath,Wallonie,WAL,Hainaut,50.6294,3.778
7803,Ath,Wallonie,WAL,Hainaut,50.6294,3.778
7804,Ath Ostiches,Wallonie,WAL,Hainaut,50.6786,3.759
7810,Ath,Wallonie,WAL,Hainaut,50.6294,3.778
7811,Ath,Wallonie,WAL,Hainaut,50.6294,3.778
7812,Ath Villers-Saint-Amand,Wallonie,WAL,Hainaut,50.6294,3.778
7822,Ath,Wallonie,WAL,Hainaut,50.6294,3.778
7823,Ath Gibecq,Wallonie,WAL,Hainaut,50.6294,3.778
7830,Silly Gondregnies,Wallonie,WAL,Hainaut,50.6264,3.9104
7850,Enghien,Wallonie,WAL,Hainaut,50.7,4.0333
7860,Lessines,Wallonie,WAL,Hainaut,50.7167,3.8333
7861,Lessines Papignies,Wallonie,WAL,Hainaut,50.686,3.8178
7862,Lessines,Wallonie,WAL,Hainaut,50.7167,3.8333
7863,Lessines Ghoy,Wallonie,WAL,Hainaut,50.7167,3.8
7864,Lessines,Wallonie,WAL,Hainaut,50.7167,3.8333
7866,Lessines Boisde-Lessines,Wallonie,WAL,Hainaut,50.7,3.8417
7870,Lens Cambron-Saint-Vincent,Wallonie,WAL,Hainaut,50.5849,3.9219
7880,Flobecq,Wallonie,WAL,Hainaut,50.7333,3.7333
7890,Ellezelles,Wallonie,WAL,Hainaut,50.7333,3.6833
7900,Leuzeen-Hainaut,Wallonie,WAL,Hainaut,50.5523,3.7431
7901,Leuzeen-Hainaut Thieulain,Wallonie,WAL,Hainaut,50.5523,3.7431
7903,Leuzeen-Hainaut Chapelleà-Oie,Wallonie,WAL,Hainaut,50.5523,3.7431
7904,Leuzeen-Hainaut Willaupuis,Wallonie,WAL,Hainaut,50.5523,3.7431
7906,Leuzeen-Hainaut,Wallonie,WAL,Hainaut,50.5523,3.7431
7910,Frasneslez-Anvaing Anvaing,Wallonie,WAL,Hainaut,50.5523,3.7431
7911,Frasneslez-Anvaing Oeudeghien,Wallonie,WAL,Hainaut,50.5523,3.7431
7912,Frasneslez-Anvaing Dergneau,Wallonie,WAL,Hainaut,50.5523,3.7431
7940,Brugelette Cambron-Casteau,Wallonie,WAL,Hainaut,50.5911,3.8823
7941,Brugelette Attre,Wallonie,WAL,Hainaut,50.6073,3.8392
7942,Brugelette Mévergnieslez-Lens,Wallonie,WAL,Hainaut,50.6003,3.8666
7943,Brugelette Gages,Wallonie,WAL,Hainaut,50.6069,3.8914
7950,Chièvres,Wallonie,WAL,Hainaut,50.5879,3.8071
7951,Chièvres,Wallonie,WAL,Hainaut,50.5879,3.8071
7970,Beloeil,Wallonie,WAL,Hainaut,50.5505,3.7348
7971,Beloeil Ramegnies,Wallonie,WAL,Hainaut,50.5442,3.6348
7972,Beloeil Ellignies-Sainte-Anne,Wallonie,WAL,Hainaut,50.5618,3.6727
7973,Beloeil Grandglise,Wallonie,WAL,Hainaut,50.5057,3.6963
1100,Postcheque,,,,50.835,4.3647
1105,SOC,,,,50.835,4.3647
4090,F.B.A. (Forces Belges en Allemagne),,,,50.638,5.5978
