Postal Code,Place Name,State,Latitude,Longitude
22701,Pharhala,NWFP Peshawar,34.1681,73.0715
22710,Pind Hasham Khan,NWFP Peshawar,34.1681,73.0715
22711,Bayan Ahmed Ali Khan,NWFP Peshawar,34.1681,73.0715
22720,Sarai Niamat Khan,NWFP Peshawar,34.0833,73.0333
22721,Baram Gali,NWFP Peshawar,34.1167,73.0833
22750,Kakotri,NWFP Peshawar,34.1167,73.0167
22751,Bir,NWFP Peshawar,34.1625,72.9556
22760,Jarral,NWFP Peshawar,34.15,73.05
22761,Jabbi,NWFP Peshawar,33.6597,72.5281
22780,Badhora,NWFP Peshawar,34.2921,73.2438
22781,Kund Kalu Khan,NWFP Peshawar,34.2921,73.2438
22800,Khalabat Township,NWFP Peshawar,34.0419,72.9272
22801,New Jagul,NWFP Peshawar,34.0419,72.9272
22810,Kalangar,NWFP Peshawar,33.6743,72.4088
22811,Jum,NWFP Peshawar,33.6743,72.4088
22830,Gudwalian,NWFP Peshawar,33.6743,72.4088
22831,Nara,NWFP Peshawar,34.3625,73.7278
22840,Sirikot,NWFP Peshawar,34.0433,72.7725
22841,Galai,NWFP Peshawar,34.0497,72.7844
22850,Tarbela Dam Colony,NWFP Peshawar,33.6743,72.4088
22860,Ghazi,NWFP Peshawar,32.2389,70.5922
22861,Salam Khand,NWFP Peshawar,32.8447,71.7531
23000,Thana,NWFP Peshawar,28.9167,63.75
23001,Gunyar,NWFP Peshawar,28.9167,63.75
23010,Dheri Alla Dhand,NWFP Peshawar,33.6883,70.9175
23020,Batkhela G.P.O.,NWFP Peshawar,32.8969,70.5831
23021,Inzargai,NWFP Peshawar,34.9672,71.7958
23030,Totakan Edso,NWFP Peshawar,33.6883,70.9175
23050,Malakand,NWFP Peshawar,34.5656,71.9311
23051,Jabban,NWFP Peshawar,34.4713,71.7915
23060,Dargai,NWFP Peshawar,30.3972,69.275
23061,Kharkai,NWFP Peshawar,34.8011,71.6697
